Date,LAT,LON,T2M_AVERAGE,T2M_MIN,T2M_MAX,GWETROOT_AVERAGE,GWETROOT_MIN,GWETROOT_MAX,PRECTOTCORR_AVERAGE,PRECTOTCORR_MIN,PRECTOTCORR_MAX
2014,-12.75,33.25,20.669166666666666,16.37,25.83,0.6583333333333333,0.49,0.92,3.515833333333333,0.0,15.82
2014,-12.75,33.75,20.860833333333332,16.82,25.56,0.6991666666666667,0.54,0.9,3.515833333333333,0.0,15.82
2014,-12.75,34.25,25.4725,22.14,29.23,0.6675,0.55,0.92,3.1641666666666666,0.0,13.71
2014,-12.75,34.75,24.537499999999998,21.25,28.37,0.6891666666666666,0.58,0.92,2.8125,0.0,12.13
2014,-12.75,35.25,22.0325,18.47,26.04,0.7258333333333334,0.61,0.92,2.9883333333333333,0.0,14.24
2014,-12.75,35.75,20.69333333333333,16.79,24.69,0.75,0.62,0.91,3.5591666666666666,0.0,15.82
2014,-12.25,33.25,20.642500000000002,16.51,25.36,0.6458333333333334,0.47,0.91,3.295833333333333,0.0,15.82
2014,-12.25,33.75,20.220833333333335,16.3,24.21,0.7000000000000001,0.55,0.88,3.295833333333333,0.0,15.82
2014,-12.25,34.25,25.3025,22.03,28.48,0.6808333333333333,0.56,0.92,3.1199999999999997,0.0,15.82
2014,-12.25,34.75,25.005,21.8,28.51,0.6983333333333334,0.58,0.92,2.9441666666666664,0.0,12.66
2014,-12.25,35.25,22.973333333333333,19.47,26.91,0.7275,0.6,0.91,3.2075,0.0,14.24
2014,-12.25,35.75,21.689166666666665,17.82,25.75,0.7541666666666668,0.62,0.93,3.7783333333333338,0.0,15.82
2014,-11.75,33.25,21.179166666666667,17.24,25.83,0.6058333333333333,0.43,0.84,3.075833333333333,0.0,15.82
2014,-11.75,33.75,19.585,15.65,23.47,0.7133333333333334,0.56,0.91,3.075833333333333,0.0,15.82
2014,-11.75,34.25,25.120833333333334,21.9,28.45,0.7200000000000001,0.59,0.96,3.2516666666666665,0.0,15.82
2014,-11.75,34.75,24.906666666666666,21.62,28.47,0.6966666666666667,0.57,0.91,3.0325,0.0,12.66
2014,-11.75,35.25,23.396666666666665,19.81,27.36,0.6974999999999999,0.58,0.87,3.1191666666666666,0.0,11.6
2014,-11.75,35.75,22.83,18.91,27.04,0.7275,0.61,0.88,3.5141666666666667,0.0,13.18
2014,-11.25,33.25,21.935833333333335,18.09,26.79,0.5983333333333333,0.44,0.79,3.1633333333333336,0.0,13.71
2014,-11.25,33.75,19.455000000000002,15.44,23.63,0.7208333333333333,0.54,0.93,3.515,0.0,15.82
2014,-11.25,34.25,25.094166666666666,21.79,28.7,0.7183333333333333,0.57,0.96,3.339166666666667,0.0,13.71
2014,-11.25,34.75,24.166666666666668,20.79,27.89,0.6591666666666667,0.52,0.88,3.1633333333333336,0.0,11.6
2014,-11.25,35.25,22.603333333333335,18.97,26.6,0.6375000000000001,0.5,0.82,3.075833333333333,0.0,10.55
2014,-11.25,35.75,22.689999999999998,18.84,26.82,0.6633333333333333,0.54,0.82,3.0749999999999997,0.0,10.55
2014,-10.75,33.25,21.86,18.0,26.7,0.615,0.46,0.79,3.2066666666666666,0.0,15.82
2014,-10.75,33.75,19.09,15.19,23.07,0.7158333333333333,0.54,0.92,3.734166666666667,0.0,15.82
2014,-10.75,34.25,25.230833333333333,21.84,28.78,0.6916666666666668,0.55,0.91,3.0308333333333333,0.0,11.6
2014,-10.75,34.75,24.123333333333335,20.91,27.79,0.6208333333333333,0.47,0.87,3.1199999999999997,0.0,10.55
2014,-10.75,35.25,22.1075,18.66,25.94,0.6058333333333333,0.44,0.84,3.383333333333333,0.0,11.6
2014,-10.75,35.75,21.833333333333332,18.22,25.67,0.6291666666666667,0.47,0.84,3.4266666666666663,0.0,12.66
2014,-10.25,33.25,21.44333333333333,17.49,26.0,0.6433333333333334,0.48,0.81,3.1191666666666666,0.0,13.18
2014,-10.25,33.75,20.709166666666665,17.01,24.49,0.6941666666666667,0.53,0.88,3.295,0.0,13.18
2014,-10.25,34.25,24.984166666666667,21.64,28.38,0.6675,0.54,0.88,3.1191666666666666,0.0,11.07
2014,-10.25,34.75,23.42,20.37,26.75,0.6391666666666667,0.47,0.9,3.34,0.0,10.55
2014,-10.25,35.25,21.753333333333334,18.61,25.13,0.6391666666666667,0.44,0.92,3.515,0.0,11.6
2014,-10.25,35.75,21.969166666666666,18.74,25.37,0.64,0.44,0.89,3.4266666666666663,0.0,12.66
2014,-9.75,33.25,20.3275,16.26,24.3,0.6333333333333333,0.46,0.81,3.075833333333333,0.0,10.55
2014,-9.75,33.75,21.791666666666668,17.92,25.57,0.6533333333333333,0.49,0.84,3.075833333333333,0.0,10.55
2014,-9.75,34.25,21.626666666666665,18.33,24.81,0.6075,0.47,0.81,3.4275,0.0,10.55
2014,-9.75,34.75,20.07,16.98,22.9,0.6466666666666666,0.45,0.9,3.78,0.0,10.55
2014,-9.75,35.25,20.411666666666665,17.39,23.24,0.6766666666666666,0.45,0.95,3.779166666666667,0.0,10.55
2014,-9.75,35.75,22.563333333333333,19.62,25.62,0.6425,0.44,0.91,3.470833333333333,0.0,10.55
2014,-9.25,33.25,18.940833333333334,15.2,22.22,0.6133333333333333,0.45,0.76,3.075833333333333,0.0,10.55
2014,-9.25,33.75,18.699166666666667,15.04,21.57,0.7174999999999999,0.56,0.9,3.075833333333333,0.0,10.55
2014,-9.25,34.25,18.450833333333332,15.53,21.16,0.6166666666666667,0.45,0.83,3.2516666666666665,0.0,10.55
2014,-9.25,34.75,17.99833333333333,14.91,20.37,0.6708333333333334,0.47,0.89,4.0874999999999995,0.0,12.13
2014,-9.25,35.25,19.62666666666667,16.52,22.07,0.7066666666666667,0.51,0.94,4.525833333333334,0.0,12.13
2014,-9.25,35.75,22.804999999999996,20.04,25.72,0.6525,0.49,0.87,4.2625,0.0,10.55
2015,-16.75,33.25,25.159166666666664,21.13,29.72,0.44416666666666665,0.39,0.59,2.1533333333333333,0.0,10.55
2015,-16.75,33.75,25.535,21.74,29.76,0.47333333333333333,0.43,0.6,1.9775,0.0,10.55
2015,-16.75,34.25,26.18166666666667,22.7,30.43,0.5375,0.47,0.74,1.9775,0.0,10.55
2015,-16.75,34.75,26.49083333333333,23.1,30.78,0.5841666666666666,0.51,0.8,2.3733333333333335,0.0,12.13
2015,-16.75,35.25,25.965,22.62,30.26,0.5966666666666667,0.51,0.84,2.8125,0.0,15.29
2015,-16.75,35.75,24.9175,21.52,29.3,0.6016666666666667,0.5,0.86,3.1199999999999997,0.0,18.46
2015,-16.25,33.25,25.6375,21.54,30.59,0.52,0.46,0.68,1.9775,0.0,10.55
2015,-16.25,33.75,25.87,21.92,30.67,0.51,0.45,0.67,1.9775,0.0,10.55
2015,-16.25,34.25,25.858333333333334,22.1,30.56,0.5175,0.44,0.71,1.9775,0.0,10.55
2015,-16.25,34.75,25.463333333333335,21.73,30.15,0.5925,0.5,0.82,3.0316666666666663,0.0,15.29
2015,-16.25,35.25,24.247500000000002,20.53,28.74,0.6641666666666667,0.55,0.92,3.9116666666666666,0.0,20.57
2015,-16.25,35.75,22.86583333333333,19.03,27.17,0.6933333333333334,0.56,0.94,4.218333333333334,0.0,23.73
2015,-15.75,33.25,25.190833333333334,20.89,30.53,0.53,0.46,0.72,2.0208333333333335,0.0,13.18
2015,-15.75,33.75,24.911666666666665,20.55,30.19,0.52,0.44,0.7,2.1966666666666668,0.0,13.18
2015,-15.75,34.25,23.883333333333336,19.6,28.83,0.5558333333333333,0.46,0.72,2.1966666666666668,0.0,13.18
2015,-15.75,34.75,23.453333333333333,19.08,28.19,0.6166666666666667,0.5,0.82,3.2516666666666665,0.0,17.93
2015,-15.75,35.25,22.800833333333333,18.44,27.33,0.6883333333333334,0.55,0.91,4.305833333333333,0.0,22.15
2015,-15.75,35.75,22.00916666666667,17.7,26.22,0.7275,0.58,0.96,4.746666666666667,0.0,23.73
2015,-15.25,33.25,24.28833333333333,19.79,29.73,0.5025000000000001,0.41,0.73,2.2408333333333332,0.0,15.82
2015,-15.25,33.75,22.824166666666667,18.08,28.1,0.6333333333333333,0.53,0.8,2.4166666666666665,0.0,15.82
2015,-15.25,34.25,21.028333333333332,16.44,25.76,0.7025,0.57,0.89,2.5925,0.0,17.93
2015,-15.25,34.75,21.83583333333333,17.21,26.48,0.7066666666666667,0.57,0.9,3.295833333333333,0.0,20.04
2015,-15.25,35.25,22.8475,18.34,27.39,0.7083333333333334,0.57,0.93,3.8225,0.0,21.09
2015,-15.25,35.75,22.959166666666665,18.59,27.36,0.7191666666666666,0.58,0.96,3.910833333333333,0.0,21.09
2015,-14.75,33.25,23.153333333333336,18.64,28.3,0.5225000000000001,0.43,0.74,2.1966666666666668,0.0,15.82
2015,-14.75,33.75,20.857499999999998,16.11,25.7,0.71,0.6,0.89,2.1966666666666668,0.0,15.82
2015,-14.75,34.25,19.605,15.09,23.91,0.7366666666666667,0.61,0.91,2.3725,0.0,17.93
2015,-14.75,34.75,21.69333333333333,17.3,26.2,0.7291666666666666,0.6,0.93,2.9441666666666664,0.0,18.46
2015,-14.75,35.25,23.195833333333336,19.03,27.92,0.7141666666666667,0.6,0.96,3.2075,0.0,18.46
2015,-14.75,35.75,23.037499999999998,18.97,27.82,0.7050000000000001,0.59,0.97,3.1199999999999997,0.0,18.46
2015,-14.25,33.25,22.019166666666667,17.66,26.85,0.5891666666666667,0.5,0.78,1.9766666666666666,0.0,13.18
2015,-14.25,33.75,20.440833333333334,16.12,24.88,0.6941666666666667,0.6,0.86,1.9766666666666666,0.0,13.18
2015,-14.25,34.25,20.7425,16.53,24.96,0.6933333333333334,0.59,0.85,1.9766666666666666,0.0,13.18
2015,-14.25,34.75,22.920833333333334,18.85,27.24,0.6858333333333334,0.59,0.87,2.505,0.0,14.77
2015,-14.25,35.25,23.50916666666667,19.53,28.17,0.6941666666666667,0.59,0.92,2.855833333333333,0.0,15.82
2015,-14.25,35.75,22.435000000000002,18.36,27.5,0.71,0.59,0.96,2.9,0.0,15.82
2015,-13.75,33.25,21.508333333333336,17.37,26.17,0.63,0.54,0.78,1.7575,0.0,10.55
2015,-13.75,33.75,20.833333333333332,16.86,25.02,0.6833333333333332,0.59,0.84,1.7575,0.0,10.55
2015,-13.75,34.25,23.655833333333334,19.85,27.72,0.6391666666666667,0.55,0.83,1.7575,0.0,10.55
2015,-13.75,34.75,24.248333333333335,20.37,28.41,0.6566666666666666,0.57,0.84,2.1533333333333333,0.0,13.71
2015,-13.75,35.25,23.12,19.01,27.68,0.695,0.59,0.89,2.6799999999999997,0.0,15.82
2015,-13.75,35.75,21.823333333333334,17.44,26.86,0.7208333333333333,0.6,0.92,3.075833333333333,0.0,15.82
2015,-13.25,33.25,21.561666666666667,17.68,26.06,0.5841666666666666,0.5,0.75,1.7133333333333332,0.0,10.02
2015,-13.25,33.75,21.337500000000002,17.56,25.27,0.6433333333333333,0.56,0.8,1.5374999999999999,0.0,7.91
2015,-13.25,34.25,25.474999999999998,22.05,29.09,0.6283333333333333,0.55,0.84,1.7133333333333332,0.0,10.02
2015,-13.25,34.75,24.55666666666667,20.88,28.32,0.6699999999999999,0.57,0.86,2.285,0.0,13.71
2015,-13.25,35.25,22.209166666666665,18.12,26.49,0.71,0.6,0.88,2.9,0.0,15.82
2015,-13.25,35.75,21.050833333333333,16.7,25.64,0.725,0.6,0.9,3.295833333333333,0.0,15.82
2015,-12.75,33.25,21.515,17.89,25.74,0.5666666666666667,0.48,0.72,1.9774999999999998,0.0,10.02
2015,-12.75,33.75,21.46166666666667,17.8,25.17,0.6108333333333333,0.53,0.75,1.9775,0.0,7.91
2015,-12.75,34.25,25.688333333333333,22.48,28.77,0.6216666666666667,0.54,0.82,1.9774999999999998,0.0,10.02
2015,-12.75,34.75,24.64,21.23,28.0,0.6725,0.57,0.86,2.6366666666666667,0.0,13.71
2015,-12.75,35.25,22.171666666666667,18.32,25.88,0.7174999999999999,0.6,0.89,3.3408333333333338,0.0,16.88
2015,-12.75,35.75,20.949166666666667,16.78,25.02,0.7291666666666666,0.6,0.9,3.6474999999999995,0.0,17.93
2015,-12.25,33.25,21.411666666666665,18.01,25.34,0.5491666666666667,0.45,0.69,2.3283333333333336,0.0,10.55
2015,-12.25,33.75,20.625833333333333,17.01,23.96,0.6325,0.54,0.74,2.855833333333333,0.0,10.55
2015,-12.25,34.25,25.463333333333335,22.33,28.1,0.6508333333333334,0.55,0.82,2.855833333333333,0.0,10.55
2015,-12.25,34.75,25.200833333333335,21.95,28.44,0.6808333333333333,0.58,0.86,3.250833333333333,0.0,15.29
2015,-12.25,35.25,23.310000000000002,19.66,27.23,0.7058333333333334,0.6,0.87,3.515833333333333,0.0,18.46
2015,-12.25,35.75,22.1675,18.16,26.34,0.7200000000000001,0.6,0.89,3.4274999999999998,0.0,17.93
2015,-11.75,33.25,21.9475,18.74,25.71,0.5066666666666667,0.42,0.63,2.3716666666666666,0.0,10.55
2015,-11.75,33.75,19.88083333333333,16.19,23.21,0.655,0.54,0.77,3.0749999999999997,0.0,10.55
2015,-11.75,34.25,25.287499999999998,22.09,28.1,0.7016666666666667,0.58,0.89,3.250833333333333,0.0,10.55
2015,-11.75,34.75,25.156666666666666,21.84,28.41,0.6766666666666666,0.56,0.86,3.559166666666666,0.0,15.29
2015,-11.75,35.25,23.83083333333333,20.23,27.81,0.6716666666666667,0.57,0.82,3.3841666666666668,0.0,16.35
2015,-11.75,35.75,23.425,19.61,27.9,0.6958333333333333,0.6,0.85,2.8125,0.0,13.18
2015,-11.25,33.25,22.766666666666666,19.61,26.85,0.5091666666666667,0.43,0.62,2.591666666666667,0.0,10.55
2015,-11.25,33.75,19.835833333333333,16.02,23.51,0.6491666666666667,0.53,0.77,3.295,0.0,10.55
2015,-11.25,34.25,25.314999999999998,22.0,28.48,0.6891666666666666,0.57,0.88,3.1191666666666666,0.0,10.55
2015,-11.25,34.75,24.405,20.96,27.87,0.6408333333333334,0.51,0.85,3.2074999999999996,0.0,13.71
2015,-11.25,35.25,22.956666666666667,19.25,26.98,0.6224999999999999,0.49,0.82,3.2083333333333335,0.0,14.77
2015,-11.25,35.75,23.165833333333335,19.34,27.57,0.6475000000000001,0.53,0.83,2.9441666666666664,0.0,13.18
2015,-10.75,33.25,22.680000000000003,19.55,26.99,0.5316666666666666,0.45,0.66,3.0308333333333333,0.0,11.07
2015,-10.75,33.75,19.473333333333333,15.76,23.1,0.6433333333333333,0.52,0.77,3.734166666666667,0.0,13.18
2015,-10.75,34.25,25.558333333333334,22.24,28.79,0.635,0.54,0.79,2.5033333333333334,0.0,11.07
2015,-10.75,34.75,24.3875,21.08,28.12,0.6016666666666667,0.47,0.84,2.855833333333333,0.0,15.29
2015,-10.75,35.25,22.349999999999998,18.79,26.55,0.605,0.43,0.87,3.4716666666666662,0.0,18.46
2015,-10.75,35.75,22.10083333333333,18.25,26.34,0.6275000000000001,0.45,0.88,3.603333333333333,0.0,17.93
2015,-10.25,33.25,22.398333333333337,19.35,26.73,0.545,0.46,0.68,2.8550000000000004,0.0,11.07
2015,-10.25,33.75,21.080000000000002,17.6,24.78,0.6258333333333334,0.5,0.75,3.734166666666667,0.0,13.18
2015,-10.25,34.25,25.334999999999997,22.14,28.59,0.6083333333333333,0.53,0.74,2.151666666666667,0.0,11.07
2015,-10.25,34.75,23.675833333333333,20.56,27.42,0.6158333333333333,0.47,0.86,3.34,0.0,18.46
2015,-10.25,35.25,21.9675,18.75,26.16,0.635,0.43,0.95,4.306666666666667,0.0,22.68
2015,-10.25,35.75,22.19,18.74,26.39,0.6408333333333333,0.44,0.94,4.043333333333333,0.0,20.04
2015,-9.75,33.25,21.367500000000003,18.13,25.49,0.5141666666666667,0.42,0.62,2.5925,0.0,10.55
2015,-9.75,33.75,22.25916666666667,18.66,26.21,0.5683333333333334,0.45,0.7,3.295833333333333,0.0,10.55
2015,-9.75,34.25,21.9175,18.69,25.22,0.5658333333333333,0.46,0.72,2.9441666666666664,0.0,10.55
2015,-9.75,34.75,20.273333333333333,17.06,23.59,0.6316666666666667,0.44,0.88,4.570833333333334,0.0,18.46
2015,-9.75,35.25,20.685,17.58,24.43,0.6641666666666667,0.43,0.97,5.096666666666667,0.0,21.62
2015,-9.75,35.75,22.954166666666666,20.05,27.12,0.6291666666666667,0.44,0.94,4.043333333333333,0.0,17.4
2015,-9.25,33.25,19.764166666666664,16.58,23.5,0.5125000000000001,0.39,0.62,2.9441666666666664,0.0,10.55
2015,-9.25,33.75,19.075833333333332,15.62,22.21,0.6483333333333333,0.51,0.76,3.295833333333333,0.0,10.55
2015,-9.25,34.25,18.7925,16.02,21.79,0.5758333333333333,0.42,0.77,3.4716666666666662,0.0,12.66
2015,-9.25,34.75,18.229166666666668,15.26,20.95,0.6533333333333333,0.44,0.89,4.834166666666667,0.0,16.35
2015,-9.25,35.25,19.914166666666667,16.85,22.98,0.6958333333333333,0.47,0.94,5.010000000000001,0.0,16.35
2015,-9.25,35.75,23.269166666666667,20.55,27.12,0.6283333333333333,0.45,0.87,3.779166666666667,0.0,12.66
2016,-16.75,33.25,25.825833333333335,20.42,30.48,0.4116666666666667,0.39,0.48,1.5374999999999999,0.0,5.27
2016,-16.75,33.75,26.030833333333334,20.77,30.56,0.4475,0.43,0.5,1.5374999999999999,0.0,5.27
2016,-16.75,34.25,26.581666666666667,21.5,31.19,0.5016666666666666,0.47,0.57,1.7133333333333332,0.0,5.27
2016,-16.75,34.75,26.9075,21.81,31.57,0.5458333333333333,0.51,0.62,1.625,0.0,5.27
2016,-16.75,35.25,26.47,21.23,31.04,0.5491666666666667,0.51,0.64,1.6258333333333332,0.0,6.33
2016,-16.75,35.75,25.587500000000002,20.23,29.93,0.5383333333333333,0.5,0.63,1.7566666666666666,0.0,7.38
2016,-16.25,33.25,26.610833333333332,21.03,31.37,0.48,0.46,0.52,1.1858333333333333,0.0,5.27
2016,-16.25,33.75,26.731666666666666,21.24,31.49,0.4691666666666667,0.45,0.52,1.5374999999999999,0.0,5.27
2016,-16.25,34.25,26.61,21.23,31.35,0.4691666666666667,0.44,0.52,1.3616666666666666,0.0,5.27
2016,-16.25,34.75,26.118333333333336,20.92,30.93,0.5358333333333333,0.5,0.61,1.8466666666666667,0.0,6.86
2016,-16.25,35.25,24.844166666666666,19.49,29.53,0.6033333333333334,0.55,0.69,2.1091666666666664,0.0,7.91
2016,-16.25,35.75,23.570833333333336,18.15,27.98,0.6216666666666667,0.56,0.69,1.9766666666666666,0.0,7.91
2016,-15.75,33.25,26.36916666666667,20.62,31.21,0.4791666666666667,0.46,0.52,1.0533333333333335,0.0,5.27
2016,-15.75,33.75,25.9525,20.27,30.89,0.46249999999999997,0.43,0.52,1.7566666666666666,0.0,5.27
2016,-15.75,34.25,24.8425,19.31,29.61,0.49416666666666664,0.46,0.55,1.405,0.0,5.27
2016,-15.75,34.75,24.304166666666664,19.1,29.12,0.545,0.5,0.63,2.11,0.0,10.02
2016,-15.75,35.25,23.53333333333333,18.35,28.15,0.6108333333333333,0.55,0.71,2.5483333333333333,0.0,12.13
2016,-15.75,35.75,22.75583333333333,17.58,27.01,0.6483333333333333,0.58,0.74,2.4166666666666665,0.0,10.55
2016,-15.25,33.25,25.5125,19.87,30.44,0.43083333333333335,0.4,0.47,1.2291666666666667,0.0,5.27
2016,-15.25,33.75,23.756666666666664,18.18,28.78,0.5641666666666667,0.52,0.64,1.7566666666666666,0.0,5.27
2016,-15.25,34.25,21.7775,16.31,26.53,0.6325,0.57,0.73,2.2841666666666662,0.0,7.38
2016,-15.25,34.75,22.545833333333334,17.37,27.28,0.6333333333333333,0.56,0.75,2.415833333333333,0.0,11.07
2016,-15.25,35.25,23.55,18.73,28.07,0.6366666666666666,0.57,0.75,2.504166666666667,0.0,12.13
2016,-15.25,35.75,23.691666666666666,18.91,27.89,0.6441666666666667,0.58,0.75,2.5925,0.0,10.02
2016,-14.75,33.25,24.161666666666665,18.81,29.02,0.4575,0.42,0.51,1.625,0.0,5.8
2016,-14.75,33.75,21.488333333333333,16.17,26.31,0.6508333333333333,0.6,0.73,1.9766666666666666,0.0,7.91
2016,-14.75,34.25,20.00166666666667,14.67,24.53,0.6883333333333334,0.6,0.79,2.6799999999999997,0.0,10.02
2016,-14.75,34.75,22.13416666666667,17.09,26.74,0.6783333333333333,0.6,0.79,2.328333333333333,0.0,7.91
2016,-14.75,35.25,23.695833333333336,19.04,28.22,0.6608333333333333,0.59,0.77,2.2399999999999998,0.0,7.91
2016,-14.75,35.75,23.59166666666667,19.21,27.89,0.6483333333333333,0.58,0.77,2.5483333333333333,0.0,10.55
2016,-14.25,33.25,22.742499999999996,17.74,27.47,0.5366666666666666,0.5,0.6,1.845,0.0,6.33
2016,-14.25,33.75,20.791666666666668,15.73,25.44,0.6583333333333333,0.6,0.75,2.1966666666666668,0.0,10.55
2016,-14.25,34.25,21.043333333333333,16.05,25.59,0.6641666666666667,0.59,0.76,2.3725,0.0,10.55
2016,-14.25,34.75,23.3,18.54,27.77,0.65,0.59,0.75,2.02,0.0,7.38
2016,-14.25,35.25,23.955,19.5,28.37,0.6483333333333333,0.59,0.76,1.9324999999999999,0.0,7.38
2016,-14.25,35.75,22.948333333333334,18.68,27.4,0.6508333333333333,0.59,0.78,2.1975000000000002,0.0,10.55
2016,-13.75,33.25,22.006666666666664,17.26,26.62,0.5841666666666666,0.54,0.65,1.8016666666666665,0.0,5.8
2016,-13.75,33.75,21.028333333333332,16.18,25.73,0.6583333333333333,0.59,0.77,1.9775,0.0,7.91
2016,-13.75,34.25,23.9325,19.33,28.66,0.62,0.55,0.76,2.1533333333333333,0.0,7.91
2016,-13.75,34.75,24.593333333333334,20.09,29.08,0.6316666666666667,0.56,0.76,2.1966666666666668,0.0,7.91
2016,-13.75,35.25,23.52916666666667,19.1,27.95,0.6549999999999999,0.59,0.78,2.1966666666666668,0.0,10.02
2016,-13.75,35.75,22.2975,17.9,26.92,0.6716666666666667,0.6,0.8,2.2399999999999998,0.0,13.18
2016,-13.25,33.25,21.83583333333333,17.23,26.46,0.5466666666666667,0.49,0.64,1.8016666666666665,0.0,7.91
2016,-13.25,33.75,21.39916666666667,16.74,26.19,0.6291666666666667,0.56,0.75,1.9775,0.0,10.55
2016,-13.25,34.25,25.623333333333335,21.43,29.99,0.6241666666666666,0.54,0.8,2.1533333333333333,0.0,10.55
2016,-13.25,34.75,24.756666666666664,20.51,29.12,0.6608333333333333,0.57,0.84,2.4608333333333334,0.0,10.55
2016,-13.25,35.25,22.409166666666668,17.95,26.91,0.7000000000000001,0.6,0.86,2.7241666666666666,0.0,12.66
2016,-13.25,35.75,21.234166666666667,16.64,25.89,0.715,0.6,0.87,2.811666666666667,0.0,15.82
2016,-12.75,33.25,21.603333333333335,17.13,26.26,0.5425,0.48,0.67,1.89,0.0,10.55
2016,-12.75,33.75,21.41916666666667,16.91,26.05,0.6083333333333333,0.53,0.73,2.4175,0.0,10.55
2016,-12.75,34.25,25.730833333333333,21.71,29.37,0.6233333333333334,0.54,0.81,2.4175,0.0,10.55
2016,-12.75,34.75,24.679166666666664,20.74,28.67,0.6808333333333333,0.57,0.88,2.6808333333333336,0.0,10.55
2016,-12.75,35.25,22.1775,17.87,26.63,0.7266666666666667,0.6,0.92,3.1199999999999997,0.0,12.66
2016,-12.75,35.75,20.934166666666666,16.31,25.54,0.7433333333333333,0.6,0.93,3.4275,0.0,15.82
2016,-12.25,33.25,21.41416666666667,17.13,25.98,0.5366666666666667,0.46,0.68,2.1958333333333333,0.0,11.07
2016,-12.25,33.75,20.535833333333333,16.03,24.8,0.6391666666666667,0.54,0.74,3.0749999999999997,0.0,13.18
2016,-12.25,34.25,25.481666666666666,21.5,28.66,0.6566666666666666,0.55,0.84,3.0749999999999997,0.0,13.18
2016,-12.25,34.75,25.188333333333333,21.36,29.0,0.6891666666666666,0.58,0.89,3.339166666666667,0.0,13.18
2016,-12.25,35.25,23.251666666666665,19.03,27.83,0.715,0.6,0.91,3.5141666666666667,0.0,13.18
2016,-12.25,35.75,22.094166666666666,17.43,26.95,0.7283333333333334,0.6,0.92,3.515,0.0,13.71
2016,-11.75,33.25,21.8275,17.71,26.35,0.5091666666666667,0.42,0.64,2.591666666666667,0.0,11.07
2016,-11.75,33.75,19.709166666666665,15.1,23.91,0.6766666666666667,0.55,0.81,3.295,0.0,13.18
2016,-11.75,34.25,25.290833333333335,21.34,28.78,0.7116666666666666,0.58,0.9,3.295,0.0,13.18
2016,-11.75,34.75,25.144166666666667,21.2,29.06,0.6883333333333334,0.56,0.89,3.4266666666666663,0.0,13.18
2016,-11.75,35.25,23.736666666666668,19.42,28.39,0.6841666666666666,0.57,0.86,3.339166666666667,0.0,12.13
2016,-11.75,35.75,23.272499999999997,18.54,28.41,0.71,0.6,0.86,3.1191666666666666,0.0,11.07
2016,-11.25,33.25,22.4275,18.14,27.21,0.5266666666666667,0.44,0.64,2.9,0.0,12.66
2016,-11.25,33.75,19.520833333333332,14.82,24.02,0.6933333333333334,0.54,0.86,3.075833333333333,0.0,10.55
2016,-11.25,34.25,25.22583333333333,21.21,29.15,0.7133333333333334,0.57,0.91,3.075833333333333,0.0,10.55
2016,-11.25,34.75,24.324166666666667,20.23,28.53,0.6591666666666667,0.51,0.88,3.2075,0.0,10.55
2016,-11.25,35.25,22.791666666666668,18.29,27.53,0.6433333333333333,0.49,0.85,3.2083333333333335,0.0,10.55
2016,-11.25,35.75,22.91,18.16,27.97,0.6733333333333333,0.53,0.86,3.0316666666666663,0.0,10.55
2016,-10.75,33.25,22.1725,17.61,27.17,0.5683333333333334,0.45,0.7,3.1191666666666666,0.0,15.29
2016,-10.75,33.75,19.074166666666667,14.47,23.39,0.7083333333333334,0.53,0.89,3.295,0.0,13.18
2016,-10.75,34.25,25.372500000000002,21.29,29.51,0.6666666666666666,0.54,0.84,2.7675,0.0,11.07
2016,-10.75,34.75,24.226666666666663,19.98,28.83,0.6208333333333333,0.47,0.87,2.9008333333333334,0.0,12.13
2016,-10.75,35.25,22.14,17.59,27.07,0.6216666666666667,0.43,0.9,3.1633333333333336,0.0,13.18
2016,-10.75,35.75,21.815,17.15,26.66,0.6491666666666667,0.46,0.9,3.2074999999999996,0.0,13.18
2016,-10.25,33.25,21.882500000000004,17.29,26.92,0.585,0.47,0.73,2.9433333333333334,0.0,13.71
2016,-10.25,33.75,20.6975,16.17,25.06,0.6941666666666667,0.52,0.89,3.295,0.0,15.82
2016,-10.25,34.25,25.1525,21.05,29.4,0.6358333333333334,0.53,0.8,2.5916666666666663,0.0,11.6
2016,-10.25,34.75,23.53833333333333,19.29,28.2,0.6283333333333333,0.47,0.88,2.9441666666666664,0.0,15.29
2016,-10.25,35.25,21.8025,17.41,26.7,0.6416666666666667,0.43,0.95,3.3833333333333333,0.0,17.4
2016,-10.25,35.75,21.965833333333336,17.59,26.71,0.6466666666666666,0.44,0.95,3.4716666666666662,0.0,15.82
2016,-9.75,33.25,20.87,16.24,25.71,0.5575,0.43,0.69,2.5475,0.0,11.07
2016,-9.75,33.75,21.8475,17.03,26.55,0.6366666666666666,0.47,0.83,3.0749999999999997,0.0,13.18
2016,-9.75,34.25,21.728333333333335,17.63,25.77,0.5933333333333334,0.46,0.77,3.0749999999999997,0.0,13.18
2016,-9.75,34.75,20.163333333333334,16.04,24.17,0.6408333333333333,0.44,0.89,3.999166666666667,0.0,19.51
2016,-9.75,35.25,20.555833333333332,16.39,24.87,0.6683333333333333,0.43,0.97,4.175,0.0,20.57
2016,-9.75,35.75,22.751666666666665,18.73,27.35,0.635,0.44,0.95,3.5591666666666666,0.0,15.82
2016,-9.25,33.25,19.1775,14.72,23.27,0.5750000000000001,0.42,0.72,2.7675,0.0,11.07
